customer_id,borrower_type,borrower_age_or_company_age,gender_or_company_entity_type,education_or_company_size,income,employment_experience_or_years_in_business,home_ownership_or_business_premises,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_history_length_years,credit_score,previous_loan_defaults_on_file,loan_status
CUST28456,Individual,27,male,Associate,90527,1,MORTGAGE,60000,VENTURE,14.82,0.11,4,655,No,1
CUST28457,Corporate,19,Private Limited Company,Small Enterprise,55430,14,Mortgaged Commercial Property,118132,Debt Restructuring,9.32,0.06,16,665,Yes,1
CUST28458,Corporate,23,Private Limited Company,Small Enterprise,91039,20,Leased Business Premises,115000,Working Capital,9.62,0.09,18,658,Yes,1
CUST28459,Corporate,19,Private Limited Company,Small Enterprise,51442,18,Leased Business Premises,25000,Working Capital,10.11,0.11,22,617,Yes,1
CUST28460,Individual,24,female,High School,91348,0,RENT,174000,PERSONAL,11.82,0.26,4,655,No,1
CUST28461,Individual,25,female,Master,163350,1,MORTGAGE,23000,DEBTCONSOLIDATION,15.3,0.02,2,655,No,1
CUST28462,Individual,24,female,Associate,15542,0,OWN,22500,EDUCATION,12.69,0.16,4,655,No,1
CUST28463,Individual,26,female,High School,31149,0,RENT,23089,VENTURE,14.5,0.1,5,655,No,1
CUST28464,Corporate,24,Private Limited Company,Small Enterprise,100407,21,Owned Business Premises,117783,Business Expansion,9.88,0.07,24,633,Yes,1
CUST28465,Individual,24,male,High School,240855,0,MORTGAGE,174000,VENTURE,7.49,0.1,4,656,Yes,0
CUST28466,Individual,23,female,Bachelor,156995,3,RENT,175000,EDUCATION,16.02,0.16,2,656,Yes,0
CUST28467,Individual,24,male,High School,48897,2,RENT,170000,PERSONAL,12.53,0.41,3,656,No,1
CUST28468,Individual,22,male,Associate,58440,0,RENT,170000,VENTURE,10.65,0.34,3,656,No,1
CUST28469,Individual,25,female,Master,76733,2,RENT,170000,MEDICAL,12.42,0.26,3,656,No,1
CUST28470,Individual,22,male,High School,26872,3,OWN,58500,VENTURE,6.54,0.32,4,656,No,0
CUST28471,Corporate,22,Private Limited Company,Small Enterprise,76420,17,Owned Business Premises,170000,Healthcare Business Financing,12.63,0.19,21,656,Yes,1
CUST28472,Individual,21,male,High School,30833,0,OWN,57000,EDUCATION,15.58,0.23,2,656,Yes,0
CUST28473,Corporate,7,Share Company,Small Enterprise,52342,5,Leased Business Premises,116000,Debt Restructuring,12.26,0.16,3,601,Yes,1
CUST28474,Individual,24,female,Master,60634,3,RENT,116000,VENTURE,10.62,0.26,2,656,No,1
CUST28475,Individual,25,female,Bachelor,32844,3,MORTGAGE,57500,HOMEIMPROVEMENT,8.9,0.23,3,656,Yes,0
CUST28476,Individual,25,female,Bachelor,43079,1,RENT,21500,PERSONAL,10.99,0.03,4,656,No,0
CUST28477,Corporate,17,Private Limited Company,Small Enterprise,44041,12,Owned Business Premises,21500,Staff Training & Capacity Building,7.13,0.04,14,697,No,0
CUST28478,Individual,24,male,Master,65771,3,RENT,22400,MEDICAL,13.49,0.04,4,656,No,1
CUST28479,Corporate,23,Partnership,Micro Enterprise,48960,19,Leased Business Premises,113300,Working Capital,11.02,0.1,18,639,Yes,1
CUST28480,Individual,26,female,Associate,45983,3,RENT,113250,DEBTCONSOLIDATION,13.49,0.29,3,656,No,1
CUST28481,Corporate,21,Partnership,Medium Enterprise,39443,16,Owned Business Premises,22000,Staff Training & Capacity Building,9.1,0.13,15,653,No,0
CUST28482,Individual,25,female,Master,60865,7,RENT,22900,EDUCATION,8,0.05,4,656,Yes,0
CUST28483,Individual,22,female,Associate,39901,2,MORTGAGE,25000,PERSONAL,7.49,0.13,3,656,Yes,0
CUST28484,Individual,26,female,Bachelor,61180,4,RENT,112000,VENTURE,11.01,0.2,4,656,Yes,0
CUST28485,Individual,22,female,Associate,67633,0,RENT,23000,MEDICAL,10.59,0.04,3,656,Yes,0
CUST28486,Individual,22,female,Associate,42853,0,MORTGAGE,57500,EDUCATION,13.92,0.18,3,656,Yes,0
CUST28487,Corporate,9,Private Limited Company,Small Enterprise,30407,8,Leased Business Premises,23500,Business Expansion,7.48,0.14,12,745,No,0
CUST28488,Individual,25,male,High School,75451,0,RENT,110800,MEDICAL,15.65,0.14,4,656,No,1
CUST28489,Individual,23,female,High School,73078,0,RENT,23600,EDUCATION,9.99,0.05,2,656,Yes,0
CUST28490,Individual,23,male,Master,84175,2,RENT,23800,EDUCATION,15.28,0.05,3,656,No,1
CUST28491,Individual,23,female,Bachelor,42268,2,RENT,24000,DEBTCONSOLIDATION,11.49,0.09,4,656,No,0
CUST28492,Individual,23,male,Associate,49029,0,RENT,24000,EDUCATION,13.8,0.08,3,656,No,0
CUST28493,Corporate,13,Private Limited Company,Small Enterprise,48574,7,Owned Business Premises,24000,Staff Training & Capacity Building,10.84,0.24,6,626,Yes,1
CUST28494,Individual,25,male,Bachelor,58557,7,RENT,24000,VENTURE,7.29,0.07,4,656,Yes,0
CUST28495,Individual,23,female,Associate,67103,0,RENT,24000,PERSONAL,11.86,0.06,4,656,Yes,0
CUST28496,Individual,25,male,Associate,38354,1,RENT,24500,VENTURE,6.92,0.12,3,656,No,0
CUST28497,Individual,25,female,Associate,99732,1,RENT,24500,DEBTCONSOLIDATION,7.42,0.05,3,656,Yes,0
CUST28498,Individual,24,male,High School,89096,3,RENT,24600,MEDICAL,9.99,0.05,2,656,Yes,0
CUST28499,Individual,26,female,Associate,49190,3,MORTGAGE,23250,VENTURE,8,0.07,4,656,Yes,0
CUST28500,Individual,26,male,Master,29680,3,RENT,24800,EDUCATION,11.01,0.16,3,656,No,0
CUST28501,Individual,26,female,Doctorate,54861,3,RENT,24800,EDUCATION,14.65,0.09,2,656,Yes,0
CUST28502,Individual,26,male,Associate,54966,3,RENT,24800,PERSONAL,13.06,0.09,4,656,No,0
CUST28503,Individual,23,female,High School,49983,3,MORTGAGE,60000,VENTURE,9.32,0.2,4,656,Yes,0
CUST28504,Corporate,13,PLC,Small Enterprise,51435,10,Owned Business Premises,24200,Healthcare Business Financing,8.1,0.07,12,670,No,0
CUST28505,Individual,23,male,Bachelor,43891,1,RENT,25000,EDUCATION,13.57,0.11,3,656,No,0
CUST28506,Individual,22,male,Associate,44216,1,RENT,25000,MEDICAL,13.48,0.11,3,656,No,0
CUST28507,Individual,25,female,Associate,51452,7,OWN,58000,HOMEIMPROVEMENT,9.63,0.16,2,656,No,0
CUST28508,Individual,25,male,High School,49053,6,RENT,25000,DEBTCONSOLIDATION,13.72,0.1,2,656,Yes,0
CUST28509,Individual,26,male,High School,66914,4,RENT,59000,EDUCATION,16.7,0.13,3,656,No,0
CUST28510,Individual,23,male,Bachelor,54031,1,OWN,25000,VENTURE,13.23,0.09,2,656,Yes,0
CUST28511,Individual,21,female,High School,33292,0,RENT,58500,EDUCATION,8.9,0.26,2,656,No,1
CUST28512,Individual,24,male,High School,88707,5,RENT,25000,DEBTCONSOLIDATION,9.01,0.06,2,656,No,0
CUST28513,Individual,24,female,High School,57063,3,MORTGAGE,112000,PERSONAL,13.49,0.21,3,656,No,0
CUST28514,Individual,21,male,Master,53886,0,RENT,25500,PERSONAL,15.28,0.1,3,656,No,1
CUST28515,Corporate,13,Private Limited Company,Small Enterprise,21682,12,Owned Business Premises,25750,Healthcare Business Financing,9.95,0.07,13,610,Yes,1
CUST28516,Individual,24,male,Master,58914,2,OWN,24400,VENTURE,5.99,0.07,4,656,Yes,0
CUST28517,Individual,22,male,Master,59558,0,MORTGAGE,25000,MEDICAL,7.9,0.08,4,656,Yes,0
CUST28518,Individual,22,male,Bachelor,37025,4,RENT,56000,PERSONAL,15.65,0.16,2,656,No,1
CUST28519,Corporate,20,Share Company,Small Enterprise,53424,18,Leased Business Premises,58000,Healthcare Business Financing,10.56,0.11,17,620,Yes,1
CUST28520,Individual,23,male,Associate,48756,2,RENT,56000,DEBTCONSOLIDATION,7.51,0.12,3,656,Yes,0
CUST28521,Individual,22,female,High School,60776,0,MORTGAGE,24800,EDUCATION,6.03,0.08,3,656,Yes,0
CUST28522,Individual,23,female,Bachelor,50888,3,RENT,56000,EDUCATION,16.7,0.12,2,656,No,1
CUST28523,Individual,22,male,Bachelor,34921,0,RENT,57125,DEBTCONSOLIDATION,11.01,0.2,4,656,No,0
CUST28524,Corporate,21,Share Company,Large Corporate,61057,15,Leased Business Premises,22500,Staff Training & Capacity Building,7.55,0.06,14,679,No,0
CUST28525,Individual,22,female,Master,31054,1,RENT,57000,DEBTCONSOLIDATION,11.86,0.23,2,656,Yes,0
CUST28526,Individual,26,female,High School,61422,3,MORTGAGE,25000,PERSONAL,9.32,0.08,2,656,No,0
CUST28527,Individual,25,female,High School,61434,4,MORTGAGE,23000,VENTURE,14.65,0.05,3,656,Yes,0
CUST28528,Individual,25,male,Associate,116316,0,RENT,56000,HOMEIMPROVEMENT,6.99,0.05,4,656,Yes,0
CUST28529,Individual,26,female,Bachelor,72753,2,RENT,57000,DEBTCONSOLIDATION,13.49,0.1,2,656,No,0
CUST28530,Corporate,12,PLC,Small Enterprise,72868,9,Mortgaged Commercial Property,57000,Healthcare Business Financing,8.77,0.1,8,669,No,0
CUST28531,Individual,23,male,Bachelor,62257,0,MORTGAGE,170000,VENTURE,10.37,0.32,3,656,Yes,0
CUST28532,Individual,24,female,Bachelor,91130,4,RENT,57000,HOMEIMPROVEMENT,10.74,0.08,3,656,Yes,0
CUST28533,Individual,21,female,High School,65675,0,MORTGAGE,60000,PERSONAL,11.01,0.15,4,656,Yes,0
CUST28534,Corporate,13,Private Limited Company,Micro Enterprise,67186,9,Pledged Business Asset,23850,Debt Restructuring,8.02,0.07,7,689,No,0
CUST28535,Individual,24,male,Bachelor,63385,3,RENT,57000,MEDICAL,7.74,0.11,4,656,Yes,0
CUST28536,Individual,23,male,High School,66898,1,OWN,111000,EDUCATION,10.38,0.16,3,656,Yes,0
CUST28537,Individual,25,male,Master,27892,4,RENT,57200,VENTURE,5.79,0.26,2,656,No,1
CUST28538,Individual,22,male,Master,38259,1,RENT,57500,PERSONAL,9.91,0.2,4,656,Yes,0
CUST28539,Individual,22,female,Bachelor,69348,0,MORTGAGE,112875,EDUCATION,7.9,0.19,2,656,Yes,0
CUST28540,Corporate,14,Share Company,Micro Enterprise,44325,8,Pledged Business Asset,57500,Working Capital,12.68,0.11,12,603,Yes,1
CUST28541,Corporate,10,Partnership,Small Enterprise,30122,5,Owned Business Premises,57750,Debt Restructuring,11,0.08,5,606,Yes,1
CUST28542,Corporate,8,Share Company,Micro Enterprise,58359,7,Mortgaged Commercial Property,57750,Working Capital,7.48,0.08,7,702,No,0
CUST28543,Individual,22,female,Associate,38470,1,RENT,58000,PERSONAL,14.3,0.21,3,656,No,1
CUST28544,Corporate,8,Sole Proprietor Business,Micro Enterprise,73053,6,Leased Business Premises,24000,Staff Training & Capacity Building,7.27,0.06,8,694,No,0
CUST28545,Individual,23,male,Bachelor,72990,2,RENT,58000,VENTURE,11.14,0.11,3,656,No,0
CUST28546,Corporate,8,Share Company,Small Enterprise,26000,6,Owned Business Premises,25000,Working Capital,13.31,0.1,7,613,Yes,1
CUST28547,Corporate,7,Share Company,Micro Enterprise,75049,6,Leased Business Premises,22500,Working Capital,7.59,0.06,10,664,No,0
CUST28548,Individual,22,male,Master,85118,1,RENT,58000,EDUCATION,7.66,0.09,4,656,No,0
CUST28549,Corporate,24,Sole Proprietor Business,Micro Enterprise,75605,18,Mortgaged Commercial Property,117000,Staff Training & Capacity Building,8,0.06,21,718,No,0
CUST28550,Individual,22,female,Master,77217,0,MORTGAGE,60000,DEBTCONSOLIDATION,6.03,0.13,3,656,Yes,0
CUST28551,Corporate,25,Private Limited Company,Large Corporate,70673,19,Owned Business Premises,116500,Working Capital,11.48,0.12,17,643,Yes,1
CUST28552,Individual,26,female,Associate,79386,4,MORTGAGE,115000,VENTURE,10.99,0.19,2,656,No,0
CUST28553,Corporate,14,Share Company,Large Corporate,40901,9,Leased Business Premises,59000,Staff Training & Capacity Building,8.72,0.04,8,602,Yes,1
CUST28554,Individual,22,male,Associate,33047,3,RENT,59500,DEBTCONSOLIDATION,15.33,0.29,3,656,No,1
CUST28555,Corporate,19,Private Limited Company,Medium Enterprise,61329,16,Mortgaged Commercial Property,59600,Premises Improvement,9.6,0.18,19,644,No,0
CUST28556,Individual,22,female,Associate,81316,3,OWN,57000,VENTURE,14.72,0.09,3,656,Yes,0
CUST28557,Corporate,15,Sole Proprietor Business,Micro Enterprise,81354,10,Mortgaged Commercial Property,112000,Staff Training & Capacity Building,9.05,0.17,11,673,No,0
CUST28558,Individual,23,female,Bachelor,81590,0,OWN,56400,PERSONAL,11.01,0.08,3,656,Yes,0
CUST28559,Corporate,9,Partnership,Micro Enterprise,82272,6,Owned Business Premises,59600,Staff Training & Capacity Building,8.76,0.21,8,736,No,0
CUST28560,Individual,24,male,Bachelor,33847,3,RENT,60000,DEBTCONSOLIDATION,12.73,0.3,2,656,No,1
CUST28561,Individual,23,male,High School,36814,3,RENT,60000,MEDICAL,12.18,0.27,3,656,No,1
CUST28562,Individual,22,male,Bachelor,38105,2,RENT,60000,PERSONAL,11.01,0.26,4,656,No,1
CUST28563,Individual,24,male,Associate,40955,3,RENT,60000,DEBTCONSOLIDATION,9.88,0.24,4,656,No,1
CUST28564,Individual,23,male,Master,83373,0,MORTGAGE,56000,DEBTCONSOLIDATION,11.01,0.07,2,656,No,0
CUST28565,Individual,26,male,High School,83730,3,MORTGAGE,118000,VENTURE,14.22,0.21,4,656,No,0
CUST28566,Individual,22,male,High School,83931,3,MORTGAGE,56000,VENTURE,13.48,0.07,2,656,Yes,0
CUST28567,Corporate,8,Partnership,Medium Enterprise,85524,6,Mortgaged Commercial Property,114500,Staff Training & Capacity Building,7.16,0.16,9,691,No,0
CUST28568,Individual,22,male,Associate,85424,0,MORTGAGE,57450,MEDICAL,13.06,0.09,4,656,No,0
CUST28569,Individual,24,male,Bachelor,86264,0,OWN,60000,HOMEIMPROVEMENT,5.79,0.12,3,656,Yes,0
CUST28570,Individual,23,female,Associate,51487,3,RENT,24100,MEDICAL,7.88,0.08,2,656,No,0
CUST28571,Individual,22,male,Bachelor,52694,3,RENT,60000,MEDICAL,16.77,0.19,2,656,No,1
CUST28572,Corporate,19,PLC,Large Corporate,93550,16,Owned Business Premises,115000,Working Capital,8.94,0.09,18,693,No,0
CUST28573,Individual,23,male,High School,65978,0,RENT,111200,EDUCATION,13.99,0.17,2,656,No,0
CUST28574,Individual,25,female,Bachelor,96605,5,MORTGAGE,60000,HOMEIMPROVEMENT,11.01,0.1,4,656,No,0
CUST28575,Corporate,6,Private Limited Company,Small Enterprise,42804,4,Leased Business Premises,111900,Debt Restructuring,9.44,0.05,6,613,Yes,1
CUST28576,Individual,25,female,Bachelor,100598,2,MORTGAGE,113000,HOMEIMPROVEMENT,10.99,0.13,2,656,No,0
CUST28577,Individual,21,male,Bachelor,45770,0,OWN,57000,VENTURE,8.49,0.15,4,656,Yes,0
CUST28578,Individual,22,female,High School,102986,2,MORTGAGE,25000,EDUCATION,12.61,0.05,2,656,Yes,0
CUST28579,Individual,23,male,Master,102800,5,MORTGAGE,170000,EDUCATION,11.01,0.19,4,656,Yes,0
CUST28580,Individual,23,male,Master,97173,2,RENT,112000,MEDICAL,6.62,0.12,4,656,No,0
CUST28581,Corporate,4,Private Limited Company,Micro Enterprise,103670,3,Owned Business Premises,170675,Staff Training & Capacity Building,9.36,0.12,3,674,No,0
CUST28582,Individual,22,male,High School,56808,0,RENT,22800,DEBTCONSOLIDATION,10.37,0.05,3,656,No,0
CUST28583,Individual,26,female,Associate,113199,2,MORTGAGE,112000,HOMEIMPROVEMENT,11.26,0.11,2,656,Yes,0
CUST28584,Corporate,13,PLC,Small Enterprise,51098,12,Owned Business Premises,114000,Working Capital,12.59,0.17,12,559,Yes,1
CUST28585,Corporate,14,Private Limited Company,Medium Enterprise,64444,10,Pledged Business Asset,114000,Business Expansion,8.53,0.19,14,627,No,0
CUST28586,Individual,23,female,High School,118819,2,MORTGAGE,114500,EDUCATION,8.94,0.12,3,656,No,0
CUST28587,Individual,23,female,High School,123245,0,MORTGAGE,56000,DEBTCONSOLIDATION,11.01,0.05,3,656,Yes,0
CUST28588,Individual,23,male,Bachelor,133311,1,MORTGAGE,175000,EDUCATION,9.91,0.19,3,656,No,0
CUST28589,Individual,24,male,Associate,48866,5,RENT,115000,MEDICAL,7.88,0.31,4,656,No,1
CUST28590,Individual,23,male,Master,135923,0,MORTGAGE,56000,DEBTCONSOLIDATION,13.23,0.04,2,656,Yes,0
CUST28591,Individual,25,male,High School,138974,3,MORTGAGE,24000,PERSONAL,6.03,0.03,4,656,Yes,0
CUST28592,Individual,23,male,Master,140049,1,MORTGAGE,114000,PERSONAL,12.99,0.1,2,656,No,0
CUST28593,Individual,22,male,High School,147405,2,MORTGAGE,56000,MEDICAL,6.92,0.04,2,656,Yes,0
CUST28594,Individual,24,male,High School,118685,3,MORTGAGE,174000,MEDICAL,17.39,0.2,3,656,No,1
CUST28595,Individual,25,male,High School,73005,1,RENT,115000,DEBTCONSOLIDATION,11.01,0.21,3,656,Yes,0
CUST28596,Corporate,10,Private Limited Company,Medium Enterprise,156701,4,Owned Business Premises,170000,Business Expansion,8.5,0.13,7,686,No,0
CUST28597,Individual,22,male,High School,157056,1,MORTGAGE,113000,VENTURE,8.94,0.08,4,656,Yes,0
CUST28598,Individual,26,male,High School,156954,0,MORTGAGE,57000,EDUCATION,8,0.04,2,656,Yes,0
CUST28599,Individual,25,female,Bachelor,168913,5,MORTGAGE,172000,MEDICAL,8.88,0.13,3,656,No,0
CUST28600,Individual,21,male,High School,193242,1,OTHER,56000,EDUCATION,8,0.03,4,656,No,0
CUST28601,Individual,23,male,Bachelor,196475,1,OWN,60000,EDUCATION,11.36,0.05,2,656,Yes,0
CUST28602,Corporate,12,Sole Proprietor Business,Micro Enterprise,223174,10,Owned Business Premises,60000,Working Capital,8.43,0.09,11,707,No,0
CUST28603,Individual,26,male,Associate,222968,2,MORTGAGE,56000,HOMEIMPROVEMENT,11.12,0.03,4,656,Yes,0
CUST28604,Individual,21,female,Bachelor,10727,0,RENT,21200,MEDICAL,15.23,0.11,2,656,Yes,0
CUST28605,Corporate,21,Private Limited Company,Micro Enterprise,121042,15,Leased Business Premises,115000,Staff Training & Capacity Building,6.67,0.18,13,758,No,0
CUST28606,Individual,23,female,Master,78972,0,MORTGAGE,25500,EDUCATION,7.88,0.07,2,656,No,0
CUST28607,Individual,26,female,Bachelor,61223,5,RENT,118950,PERSONAL,11.01,0.31,3,656,No,1
CUST28608,Individual,24,female,High School,41917,2,RENT,25000,EDUCATION,14.96,0.12,4,656,No,1
CUST28609,Individual,21,male,Associate,44117,0,MORTGAGE,21000,MEDICAL,12.42,0.02,2,656,Yes,0
CUST28610,Individual,25,female,Bachelor,26667,2,RENT,57500,MEDICAL,11.34,0.28,3,656,No,1
CUST28611,Individual,23,female,Associate,145074,0,MORTGAGE,60000,PERSONAL,11.01,0.07,2,656,Yes,0
CUST28612,Individual,25,male,Bachelor,47421,2,RENT,116000,EDUCATION,15.65,0.34,2,656,No,1
CUST28613,Individual,24,female,Associate,97628,1,MORTGAGE,112000,PERSONAL,5.79,0.12,2,656,Yes,0
CUST28614,Individual,23,male,Bachelor,57283,3,MORTGAGE,113850,EDUCATION,12.68,0.24,2,656,Yes,0
CUST28615,Individual,21,female,Master,35900,0,RENT,58000,DEBTCONSOLIDATION,9.88,0.22,2,656,Yes,0
CUST28616,Individual,25,male,High School,89805,6,RENT,170000,VENTURE,15.95,0.22,3,656,No,1
CUST28617,Individual,21,male,Bachelor,106081,0,MORTGAGE,175000,EDUCATION,13.98,0.24,3,656,Yes,0
CUST28618,Individual,21,female,High School,54868,3,RENT,60000,PERSONAL,10.25,0.18,2,656,Yes,0
CUST28619,Individual,22,female,Bachelor,20396,0,RENT,24000,DEBTCONSOLIDATION,13.35,0.2,2,656,No,1
CUST28620,Corporate,12,PLC,Large Corporate,15548,6,Leased Business Premises,23000,Working Capital,12.08,0.13,6,649,Yes,1
CUST28621,Corporate,21,Private Limited Company,Small Enterprise,34136,18,Leased Business Premises,21000,Staff Training & Capacity Building,8.06,0.14,17,663,No,0
CUST28622,Individual,25,female,Associate,76833,5,RENT,21500,VENTURE,7.49,0.02,2,656,No,0
CUST28623,Individual,21,male,Master,15447,0,RENT,22200,PERSONAL,11.01,0.14,4,656,No,1
CUST28624,Corporate,18,Private Limited Company,Small Enterprise,46745,16,Mortgaged Commercial Property,25000,Staff Training & Capacity Building,8.75,0.07,18,643,No,0
CUST28625,Individual,31,female,Master,88456,8,RENT,235000,EDUCATION,19.29,0.4,10,656,No,1
CUST28626,Individual,29,male,Associate,406668,5,RENT,174000,HOMEIMPROVEMENT,17.8,0.06,8,656,No,1
CUST28627,Individual,32,male,Master,204852,9,RENT,60000,PERSONAL,11.14,0.05,5,656,No,0
CUST28628,Corporate,24,Partnership,Small Enterprise,210954,19,Owned Business Premises,170000,Debt Restructuring,7.46,0.13,21,725,No,0
CUST28629,Individual,30,male,Bachelor,202369,7,RENT,118000,DEBTCONSOLIDATION,14.46,0.09,9,656,No,1
CUST28630,Individual,31,male,Associate,32048,9,RENT,21250,VENTURE,11.49,0.04,10,656,Yes,0
CUST28631,Individual,30,female,Associate,26576,9,RENT,22000,MEDICAL,14.22,0.08,9,656,Yes,0
CUST28632,Individual,30,male,High School,36937,8,MORTGAGE,60000,EDUCATION,9.91,0.27,10,656,No,0
CUST28633,Individual,33,male,Associate,132575,12,RENT,115000,EDUCATION,14.42,0.11,9,656,No,0
CUST28634,Corporate,22,Share Company,Small Enterprise,45528,15,Mortgaged Commercial Property,114000,Debt Restructuring,10.73,0.09,15,578,Yes,1
CUST28635,Corporate,26,Private Limited Company,Micro Enterprise,38070,23,Leased Business Premises,58875,Healthcare Business Financing,7.7,0.07,27,644,No,0
CUST28636,Individual,27,male,Bachelor,28231,3,RENT,22500,VENTURE,14.84,0.09,8,656,No,1
CUST28637,Individual,28,male,Associate,39500,7,MORTGAGE,58575,HOMEIMPROVEMENT,17.58,0.22,7,656,No,1
CUST28638,Individual,27,male,High School,15027,5,RENT,22850,PERSONAL,13.61,0.19,5,656,No,1
CUST28639,Individual,31,male,Master,40069,8,MORTGAGE,58975,MEDICAL,6.62,0.22,10,656,Yes,0
CUST28640,Corporate,15,Private Limited Company,Small Enterprise,38714,10,Mortgaged Commercial Property,23000,Working Capital,8.32,0.16,12,670,No,0
CUST28641,Individual,29,female,High School,18577,8,RENT,23600,EDUCATION,13.61,0.19,7,656,No,1
CUST28642,Individual,31,male,Master,44334,5,RENT,24000,MEDICAL,13.8,0.09,9,656,No,0
CUST28643,Individual,27,male,Associate,57773,7,RENT,24000,HOMEIMPROVEMENT,15.33,0.07,10,656,No,1
CUST28644,Individual,31,male,Master,49067,11,MORTGAGE,114000,HOMEIMPROVEMENT,6.03,0.29,7,656,No,0
